tconst,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes
tt10021928,The Girl In The Cellar,0,2019,\N,18,"Drama,Horror,Mystery",8.0,8.0
tt10022992,Witch Trilogy 13+,0,2019,\N,15,"Drama,Horror,Short",5.4,109.0
tt10026350,Prometheus (2012),0,2019,\N,\N,"Comedy,Horror",8.6,17.0
tt10028422,Coming of Age,0,2019,\N,5,"Action,Comedy,Horror",8.0,13.0
tt10028762,The Collector,0,2019,\N,10,"Horror,Sci-Fi,Short",6.6,7.0
tt1002974,Dead Country,0,2008,\N,75,Horror,3.0,112.0
tt10030150,Faces of Fear,0,2020,\N,\N,Horror,6.7,6.0
tt10032658,Starcadian: Freak Night,0,2019,\N,7,"Horror,Sci-Fi,Short",8.4,5.0
tt10033686,Grandmother's Farm,0,2013,\N,71,"Comedy,Horror,Mystery",3.2,40.0
tt10033734,Sweet Sally and the Darkest of Black Socks,0,2019,\N,6,"Horror,Short",8.8,5.0
tt10034148,Larva Mortus,0,2008,\N,\N,Horror,8.1,25.0
tt10035012,Chaeng,0,2019,\N,\N,Horror,5.1,13.0
tt10036104,Cursed Films,0,2020,2020,30,"Documentary,Horror",7.1,905.0
tt10036790,VR Food,0,2019,\N,13,"Horror,Short",5.6,5.0
tt10037514,Mortuary,0,2019,\N,25,"Comedy,Fantasy,Horror",8.7,7.0
tt10037604,Wicken,0,2019,\N,8,"Horror,Short,Thriller",5.9,35.0
tt10037976,Leprechaun Returns (2018),0,2019,\N,\N,"Comedy,Horror",8.7,12.0
tt10038734,My Silent Lips,0,2019,\N,82,Horror,4.8,5.0
tt10039344,Countdown,0,2019,\N,90,"Horror,Thriller",5.4,27163.0
tt10041718,Dinners of Death: The Texas Chain Saw Massacre,0,2018,\N,158,"Comedy,Fantasy,Horror",9.4,49.0
tt10042186,Booo: Sabki Phategi,0,2019,\N,20,"Comedy,Horror",5.4,926.0
tt10043436,Dinners of Death: Dead or Alive,0,2018,\N,151,"Comedy,Fantasy,Horror",8.5,26.0
tt10043452,Dinners of Death: Blood Rage,0,2018,\N,125,"Comedy,Fantasy,Horror",8.5,36.0
tt10044182,Block Z,0,2020,\N,101,"Action,Horror,Thriller",5.6,175.0
tt10045134,Inside the Walls,0,2017,\N,\N,"Drama,Horror,Mystery",4.2,6.0
tt10046236,Alem-i Cin 2,0,2019,\N,93,Horror,5.2,409.0
tt10047828,A Very Joe Bob Christmas: Phantasm III,0,2018,\N,141,"Comedy,Fantasy,Horror",8.4,39.0
tt10047888,A Very Joe Bob Christmas: Phantasm IV,0,2018,\N,127,"Comedy,Fantasy,Horror",8.4,34.0
tt10047898,A Very Joe Bob Christmas: Phantasm Ravager,0,2018,\N,130,"Comedy,Fantasy,Horror",8.6,34.0
tt10047926,C.H.U.D.,0,2019,\N,144,"Comedy,Fantasy,Horror",8.2,46.0
tt10047934,Castle Freak,0,2019,\N,147,"Comedy,Fantasy,Horror",8.8,68.0
tt10049168,Q: The Winged Serpent,0,2019,\N,122,"Comedy,Fantasy,Horror",8.7,46.0
tt10049170,Society,0,2019,\N,142,"Comedy,Fantasy,Horror",8.7,46.0
tt10051586,Scare Attraction,0,2019,\N,72,Horror,3.9,314.0
tt10053426,The Watcher 2,0,2020,\N,89,Horror,3.9,79.0
tt10054262,Dans Le Noir,0,2019,\N,\N,"Drama,Horror,Mystery",6.9,8.0
tt10058876,Feeder,0,2020,\N,11,"Horror,Sci-Fi,Short",4.7,16.0
tt10060488,For Crites Sake,0,2019,\N,9,"Comedy,Horror,Sci-Fi",6.3,38.0
tt10060930,The Office Is Mine,0,2019,\N,14,"Comedy,Horror,Short",6.4,14.0
tt10061456,Beginnings,0,2019,\N,10,"Comedy,Horror,Sci-Fi",6.3,42.0
tt10061462,Party Time,0,2019,\N,11,"Comedy,Horror,Sci-Fi",6.5,39.0
tt10061484,Veronica,0,2019,\N,9,"Comedy,Horror,Sci-Fi",6.4,36.0
tt10061486,Detention,0,2019,\N,8,"Comedy,Horror,Sci-Fi",6.5,38.0
tt10061488,Split Decision,0,2019,\N,8,"Comedy,Horror,Sci-Fi",6.2,38.0
tt10061492,The Final Battle,0,2019,\N,10,"Comedy,Horror,Sci-Fi",6.5,39.0
tt10062704,Sasha's Hell,0,2019,\N,98,"Drama,Horror",7.6,14.0
tt10064948,Epokalipsa,0,2019,\N,180,Horror,3.6,7.0
tt10065092,Alien: Covenant (2017),0,2019,\N,\N,"Comedy,Horror",8.6,18.0
tt10065694,Antebellum,0,2020,\N,105,"Drama,Horror,Mystery",5.7,17312.0
tt10065930,Red Ruby,0,2019,\N,\N,"Drama,Fantasy,Horror",5.2,118.0
tt10066032,A Vampire's Heartbreak,0,2019,\N,\N,"Horror,Romance,Short",8.7,7.0
tt10066432,Ya ne splyu,0,2020,\N,84,Horror,4.4,166.0
tt10066974,The Calling of the Things Beyond,0,2019,\N,\N,"Horror,Sci-Fi,Short",9.0,23.0
tt10067710,Raising Hell,0,2019,\N,42,"Drama,Fantasy,Horror",7.5,2111.0
tt10067734,Atomic Monsters,0,2019,\N,42,"Drama,Fantasy,Horror",8.6,2037.0
tt10067742,Proverbs 17:3,0,2019,\N,42,"Drama,Fantasy,Horror",8.8,1986.0
tt10067744,Golden Time,0,2019,\N,42,"Drama,Fantasy,Horror",8.3,1841.0
tt1006907,Last Breath,0,2010,\N,91,Horror,3.9,259.0
tt10069270,Dagudu Muthalu,0,2016,\N,\N,"Horror,Short",8.0,7.0
tt10069476,Seytan-i Ins,0,2019,\N,82,Horror,5.1,105.0
tt1007032,iMurders,0,2008,\N,94,"Crime,Drama,Horror",4.2,1159.0
tt10071462,Bunker of Blood 07: Killjoys Carnage Caravan,0,2019,\N,88,Horror,3.6,19.0
tt10071592,A Tap At The Window,0,2018,\N,8,"Drama,Horror,Short",6.4,11.0
tt10073984,Carry On,0,2020,\N,42,"Drama,Fantasy,Horror",6.7,18083.0
tt10075078,Rahasyam,0,2019,\N,100,"Horror,Thriller",7.0,18.0
tt10076428,The Writer,0,2019,\N,10,"Horror,Short",6.1,20.0
tt10077706,Meathook Massacre: The Final Chapter,0,2019,\N,70,Horror,6.8,48.0
tt10078488,We're Alive: Goldrush,0,2019,\N,\N,"Comedy,Horror",9.3,18.0
tt10078664,Moon of the Blood Beast,0,2019,\N,70,Horror,5.6,36.0
tt10078894,Deadly Playthings,0,2019,\N,76,Horror,2.9,66.0
tt10079028,Celluloid Slaughter,0,2020,\N,\N,Horror,5.5,6.0
tt10079814,Quitter,0,2019,\N,12,"Horror,Short",6.6,7.0
tt10080856,Kissed,0,2020,\N,6,"Horror,Short",5.3,95.0
tt10085356,Last Call,0,2019,\N,41,"Drama,Fantasy,Horror",8.4,1922.0
tt10087656,Russian sleep experiment,0,2019,\N,7,"Horror,Sci-Fi,Short",7.9,243.0
tt10089084,Krov,0,2017,\N,15,"Drama,Horror,Short",7.7,11.0
tt1009016,Loma Lynda: The Red Door,0,2008,\N,40,"Horror,Short",7.6,11.0
tt10090626,Alien: Ore,0,2019,\N,11,"Horror,Sci-Fi,Short",6.6,522.0
tt10091696,Dybbuk Box: The Story of Chris Chambers,0,2019,\N,60,Horror,5.3,487.0
tt10092516,Roseblood,0,2020,\N,25,"Horror,Short",8.4,18.0
tt10092616,Herman,0,2019,\N,15,"Horror,Sci-Fi,Short",4.4,16.0
tt10092736,Chô-gitai ningen,0,2019,\N,91,"Horror,Mystery,Thriller",5.3,21.0
tt10092770,Pocong the Origin,0,2019,\N,90,"Adventure,Horror",5.8,108.0
tt10093862,The Devil's Harmony,0,2019,\N,14,"Horror,Short",6.5,169.0
tt10094376,You First,0,2019,\N,7,"Fantasy,Horror,Mystery",9.3,6.0
tt10096008,"Free Radicals, Part 1",0,2020,\N,47,"Drama,Fantasy,Horror",7.3,348.0
tt10096010,"Free Radicals, Part 2",0,2020,\N,48,"Drama,Fantasy,Horror",7.4,313.0
tt10096012,"Fear Itself, Part 1",0,2020,\N,44,"Drama,Fantasy,Horror",7.6,308.0
tt10096016,"Fear Itself, Part 2",0,2020,\N,45,"Drama,Fantasy,Horror",7.7,306.0
tt10096020,"Spring Outbreak, Part 1",0,2020,\N,51,"Drama,Fantasy,Horror",7.5,290.0
tt10096022,"The Commons, Part 2",0,2020,\N,46,"Drama,Fantasy,Horror",7.6,288.0
tt10096024,"The Commons, Part 1",0,2020,\N,46,"Drama,Fantasy,Horror",7.5,293.0
tt10096026,"Spring Outbreak, Part 2",0,2020,\N,51,"Drama,Fantasy,Horror",7.7,309.0
tt10096030,"New World Order, Part 1",0,2020,\N,49,"Drama,Fantasy,Horror",7.6,281.0
tt10096032,"New World Order, Part 2",0,2020,\N,49,"Drama,Fantasy,Horror",7.9,336.0
tt10096494,Ghost train. Into the dark,0,2019,\N,6,"Horror,Short,Thriller",8.5,116.0
tt10101462,The Predator (2018),0,2019,\N,\N,"Comedy,Horror",8.2,16.0
tt10101518,Curon,0,2020,\N,\N,"Drama,Fantasy,Horror",5.7,3255.0
tt10101580,The Pale Faced Lady,0,2019,\N,10,"Horror,Short",8.2,6.0
tt10102448,Puzzle,0,2019,\N,4,"Horror,Short",7.6,10.0
tt10104502,Psycho Ape!,0,2020,\N,64,"Comedy,Horror",8.9,64.0
tt10105344,America,0,2019,\N,2,"Comedy,Crime,Horror",9.4,7.0
tt10108256,Arwah Noni Belanda,0,2019,\N,75,Horror,6.7,10.0
tt10109752,Felts Field,0,2019,\N,81,"Horror,Mystery,Sci-Fi",4.5,12.0
tt10109972,Sleep Tight,0,2019,\N,8,"Horror,Short",7.3,7.0
tt10110646,Alien: Containment,0,2019,\N,10,"Horror,Sci-Fi,Short",6.1,593.0
tt10111404,Lat Mat 4: Nha Co Khach,0,2019,\N,100,"Comedy,Horror",6.1,46.0
tt10115156,Avengers: Infinity War (2018),0,2019,\N,10,"Comedy,Horror",8.6,15.0
tt10115644,Ragmork,0,2019,\N,86,"Drama,Horror,Thriller",6.9,16.0
tt10121134,Forest 404,0,2019,\N,\N,"Horror,Sci-Fi,Thriller",7.8,19.0
tt10121378,Ivan the Terrible,0,2019,\N,5,"Fantasy,History,Horror",8.6,109.0
tt10122486,I Need You Dead!,0,2020,\N,107,"Comedy,Horror",8.3,40.0
tt10126136,Tribal Get Out Alive,0,2020,\N,86,"Action,Horror,Thriller",5.1,1254.0
tt10126352,Myers: The Butcher of Haddonfield,0,2019,\N,8,"Horror,Short",6.2,13.0
tt10126434,Scare Me,0,2020,\N,104,"Comedy,Horror",5.7,2472.0
tt10126462,Post,0,2019,\N,45,"Drama,Fantasy,Horror",8.7,241.0
tt10126480,Watercrazed Corpse Catchers,0,2019,\N,4,"Fantasy,Horror,Short",8.7,106.0
tt10126644,Look at me,0,2019,\N,4,"Horror,Sci-Fi,Short",8.3,26.0
tt10127282,Taste,0,2019,\N,\N,"Horror,Short",6.3,6.0
tt10127402,Aatma Bandhana,0,2018,\N,\N,Horror,4.2,6.0
tt10127490,53 Days: The Abduction of Mary Stauffer,0,2019,\N,87,"Drama,Horror,Thriller",5.8,280.0
tt10127754,Chupkotha 2,0,2018,\N,\N,Horror,5.6,27.0
tt10131192,Origami,0,2019,\N,15,"Horror,Short",4.5,11.0
tt10132936,Dva: Mulatu,0,2013,\N,4,"Animation,Comedy,Horror",8.4,17.0
tt10133354,The Bunny,0,2019,\N,\N,"Horror,Short",4.6,5.0
tt10133638,Hammurabi,0,2020,\N,11,"Horror,Short,Thriller",6.2,9.0
tt10133780,Sekte,0,2019,\N,89,Horror,6.2,52.0
tt10135070,Alien: Specimen,0,2019,\N,10,"Horror,Sci-Fi,Short",6.5,573.0
tt10135684,Accessible,0,2019,\N,\N,"Horror,Short",9.1,10.0
tt10135792,Demonic Toys (1992),0,2019,\N,\N,"Comedy,Horror",8.1,14.0
tt10136400,Chucky: Friends 'till the End,0,2019,\N,32,"Horror,Short",4.8,10.0
tt10136916,Deathgasm,0,2019,\N,126,"Comedy,Fantasy,Horror",8.8,47.0
tt10136920,The Changeling,0,2019,\N,161,"Comedy,Fantasy,Horror",8.7,51.0
tt10140728,The Son of Dr. Jekyll,0,2019,\N,\N,"Comedy,Drama,Horror",6.7,10.0
tt10143418,Innocent Boy,0,2020,\N,14,"Horror,Short",7.1,24.0
tt10144276,Y. Köyü Ye'cüc Me'cüc,0,2020,\N,\N,Horror,6.8,44.0
tt10147438,The Fortune Teller,0,2020,\N,5,"Fantasy,Horror,Short",4.9,10.0
tt10147936,School of the Damned,0,2019,\N,85,"Horror,Thriller",4.0,95.0
tt1014798,Fearmakers,0,2008,\N,75,Horror,2.2,181.0
tt1014807,Rule of Three,0,2008,\N,85,"Horror,Thriller",5.1,132.0
tt10148174,The Walking Dead: World Beyond,0,2020,\N,60,"Drama,Horror,Sci-Fi",4.2,8787.0
tt10149946,Episode 2,0,2019,\N,\N,Horror,9.4,9.0
tt10150302,Alien: Night Shift,0,2019,\N,9,"Horror,Sci-Fi,Short",5.3,439.0
tt10151026,The Blaze of Gory,0,2020,\N,48,"Drama,Horror,Sci-Fi",5.0,1301.0
tt10151028,Brave,0,2020,\N,52,"Drama,Horror,Sci-Fi",5.5,1861.0
tt10151030,Truth or Dare,0,2020,\N,43,"Drama,Horror,Sci-Fi",6.6,778.0
tt10151032,Madman Across the Water,0,2020,\N,46,"Drama,Horror,Sci-Fi",5.3,847.0
tt10151034,The Tyger and the Lamb,0,2020,\N,47,"Drama,Horror,Sci-Fi",5.3,1054.0
tt10151036,Shadow Puppets,0,2020,\N,45,"Drama,Horror,Sci-Fi",5.8,804.0
tt10151038,The Sky Is a Graveyard,0,2020,\N,45,"Drama,Horror,Sci-Fi",6.2,698.0
tt10151040,The Wrong End of a Telescope,0,2020,\N,46,"Drama,Horror,Sci-Fi",5.3,932.0
tt10151042,In This Life,0,2020,\N,51,"Drama,Horror,Sci-Fi",6.7,625.0
tt10151044,The Deepest Cut,0,2020,\N,49,"Drama,Horror,Sci-Fi",6.4,614.0
tt1015460,Frat House Massacre,0,2008,\N,116,"Horror,Thriller",4.9,195.0
tt1015474,Train,0,2008,\N,94,"Horror,Thriller",4.7,6094.0
tt10155470,Paranormal 911,0,2019,\N,42,Horror,7.1,118.0
tt10156092,Fear the Reaper,0,2019,\N,42,Horror,9.5,8.0
tt10156096,Phantom Footsteps,0,2019,\N,42,Horror,9.2,8.0
tt10156098,The Voice,0,2019,\N,42,Horror,9.1,8.0
tt10156100,Paranormal Prisoner,0,2019,\N,42,Horror,8.9,10.0
tt10156102,Fearful Fed,0,2019,\N,42,Horror,9.0,10.0
tt10156104,The Chapel,0,2019,\N,42,Horror,9.1,7.0
tt10157552,A Larceny Christmas,0,2019,\N,90,"Crime,Horror,Thriller",9.1,67.0
tt1015987,30 Days to Die,0,2009,\N,88,Horror,2.4,292.0
tt10160588,The Other Side,0,2019,\N,8,"Fantasy,Horror,Short",9.1,12.0
tt10160630,Bunker of Blood: Chapter 6: Zombie Lust: Night Flesh,0,2018,\N,60,Horror,2.6,12.0
tt1016090,The Cursed,0,2010,\N,88,"Horror,Romance,Thriller",6.0,1810.0
tt1016241,Splintered,0,2010,\N,85,"Horror,Thriller",4.0,988.0
tt10163288,"Kajeng Kliwon, Nightmare in Bali",0,2019,\N,76,Horror,5.7,11.0
tt10165870,Direct to Video: Straight to Video Horror of the 90s,0,2019,\N,106,"Documentary,History,Horror",5.2,63.0
tt10166630,El exorcismo (The Exorcism),0,2019,\N,26,"Comedy,Fantasy,Horror",7.4,164.0
tt10167178,The Squatchin' Trilogy,0,2019,\N,36,"Comedy,Horror,Short",7.5,6.0
tt10170038,Trivikraman,0,2016,\N,106,"Comedy,Horror",5.6,26.0
tt10170374,El espanto de la herencia (The Inheritance Scare),0,2019,\N,29,"Comedy,Fantasy,Horror",7.4,111.0
tt10170386,El monstruo marino (The Sea Monster),0,2019,\N,30,"Comedy,Fantasy,Horror",7.8,84.0
tt10170392,El espejo maldito (The Cursed Mirror),0,2019,\N,28,"Comedy,Fantasy,Horror",7.7,75.0
tt10170400,El sueño falso (The Fake Dream),0,2019,\N,29,"Comedy,Fantasy,Horror",8.0,69.0
tt10170402,El laboratorio alienigena (The Alien Lab),0,2019,\N,25,"Comedy,Fantasy,Horror",7.5,64.0
tt10170912,The Texas Chain Saw Massacre (1974),0,2019,\N,\N,"Comedy,Horror",9.0,22.0
tt10171106,Michael vs Jason: Evil Emerges,0,2019,\N,29,"Action,Horror,Short",6.4,119.0
tt10171446,Die Dämonische Mörderoma,0,2019,\N,87,Horror,8.4,5.0
tt10171526,And So He Opens His Eyes,0,2019,\N,12,"Comedy,Fantasy,Horror",4.2,9.0
tt10171746,Brendan Schaub: You'd Be Surprised,0,2019,\N,65,"Comedy,Horror,Mystery",1.9,2960.0
tt10171876,Chop Chop,0,2020,\N,81,"Crime,Horror,Thriller",3.0,132.0
tt10172204,Revenge in the Forest of the Dead Sharks,0,2019,\N,50,"Action,Comedy,Horror",7.3,348.0
tt10172856,Alien: Alone,0,2019,\N,12,"Horror,Sci-Fi,Short",5.9,443.0
tt10172986,Psychopomp,0,2020,\N,92,"Horror,Thriller",5.5,42.0
tt10172996,Bird's Eye,0,2019,\N,47,Horror,2.1,14.0
tt10173770,Madman,0,2019,\N,140,"Comedy,Fantasy,Horror",8.4,53.0
tt10173774,Wolfguy: Enraged Lycanthrope,0,2019,\N,126,"Comedy,Fantasy,Horror",8.1,30.0
tt10173778,Demon Wind,0,2019,\N,141,"Comedy,Fantasy,Horror",8.4,34.0
tt10173790,House of the Devil,0,2019,\N,\N,"Comedy,Fantasy,Horror",9.0,49.0
tt10173796,WolfCop,0,2019,\N,111,"Comedy,Fantasy,Horror",8.8,45.0
tt10173798,Henry: Portrait of a Serial Killer,0,2019,\N,133,"Comedy,Fantasy,Horror",9.3,41.0
tt10173804,Contamination,0,2019,\N,135,"Comedy,Fantasy,Horror",8.0,34.0
tt10173808,A Girl Walks Home Alone at Night,0,2019,\N,137,"Comedy,Fantasy,Horror",8.7,31.0
tt10173816,The Stuff,0,2019,\N,\N,"Comedy,Fantasy,Horror",9.3,27.0
tt10173820,Street Trash,0,2019,\N,142,"Comedy,Fantasy,Horror",8.7,36.0
tt10173826,Blood Harvest,0,2019,\N,128,"Comedy,Fantasy,Horror",8.4,42.0
tt10173828,Hello Mary Lou: Prom Night II,0,2019,\N,138,"Comedy,Fantasy,Horror",9.0,42.0
tt1017442,House of Usher,0,2008,\N,84,"Horror,Thriller",2.9,501.0
tt1017460,Splice,0,2009,\N,104,"Drama,Horror,Sci-Fi",5.7,93928.0
tt1017464,The Tortured,0,2010,\N,79,"Horror,Thriller",5.5,7363.0
tt10175682,Die Spreeus,0,2019,2019,\N,"Crime,Horror",8.7,31.0
tt10178972,Bayi Gaib: Bayi Tumbal Bayi Mati,0,2018,\N,93,Horror,6.2,18.0
tt10181594,Uncle Naji in UAE,0,2019,\N,95,"Comedy,Horror",5.5,44.0
tt10181702,Garbage Men,0,2018,\N,8,"Crime,Horror,Short",5.3,9.0
tt10182080,After Hours Cinema,0,2018,\N,\N,"Horror,Mystery,Sci-Fi",9.6,7.0
tt10182228,Morbid Stories,0,2019,\N,77,Horror,5.4,83.0
tt10183482,At World's End,0,2019,\N,\N,Horror,9.0,6.0
tt10184074,Over and Out,0,2019,2019,\N,Horror,7.9,14.0
tt10186820,Topaz,0,2019,\N,40,"Horror,Thriller",7.8,15.0
tt10187736,Valley of the Dragons,0,2019,\N,\N,"Comedy,Drama,Horror",6.5,11.0
tt10188152,5ive Must Die,0,2017,\N,78,Horror,2.7,65.0
tt10188162,Bunnyman: Grindhouse Edition,0,2019,\N,89,Horror,4.0,48.0
tt1018817,April Fool's Day,0,2008,\N,91,Horror,3.7,3685.0
tt10188260,Kamera o tomeru na! supin-ofu: Hariuddo daisakusen!,0,2019,\N,58,"Comedy,Horror",5.5,106.0
tt10188466,Grief,0,2019,\N,14,"Horror,Short",6.1,17.0
tt10191720,Karv,0,2019,\N,14,"Horror,Short",7.4,55.0
tt10192120,Motel 32,0,2020,\N,17,"Horror,Short,Thriller",9.2,5.0
tt10192566,Alone,0,2020,\N,92,"Horror,Thriller",4.8,1528.0
tt10193468,The Paraseekers Origins,0,2019,\N,100,Horror,7.1,19.0
tt10195206,Blund's Lullaby,0,2017,\N,2,"Horror,Short",4.8,32.0
tt10195614,The Haunting of La Llorona,0,2019,\N,71,Horror,5.6,762.0
tt10195884,Keep Filming,0,2018,\N,6,"Horror,Short",5.4,9.0
tt10195894,A Bit About Love,0,2018,\N,6,"Comedy,Horror,Short",5.4,9.0
tt10196578,Reel 2,0,2020,\N,104,Horror,7.3,34.0
tt10197888,Movie Night,0,2019,\N,5,"Horror,Short",8.5,6.0
tt10198072,Don't Let Them In,0,2020,\N,81,Horror,4.6,763.0
tt10199780,Prishvin's ghost,0,2019,\N,10,"Comedy,Horror,Short",8.9,116.0
tt10199946,Billie Eilish: You Should See Me in a Crown (Animation Version),0,2019,\N,3,"Animation,Fantasy,Horror",6.9,90.0
tt1020055,Night Train,0,2009,\N,83,"Crime,Horror,Mystery",5.7,8950.0
tt10201052,The Ghost in the Garden,0,2019,\N,45,"Horror,Thriller",5.2,18.0
tt10201274,Haunting Storm,0,2017,\N,94,Horror,1.9,7.0
tt10201372,The Overcoat,0,2019,\N,50,"Horror,Thriller",6.7,13.0
tt10201404,Wilson's Bridge,0,2019,\N,50,"Horror,Thriller",5.3,11.0
tt10201466,Astley Ka Intezaar,0,2019,\N,44,"Horror,Thriller",7.8,13.0
tt10201494,Qatl-E-Aam,0,2019,\N,46,"Horror,Thriller",6.8,12.0
tt10202556,Star Eater,0,2019,\N,12,"Horror,Short",8.6,5.0
tt10203016,Attack of the killer pencil,0,2019,\N,4,"Comedy,Horror,Sci-Fi",8.0,27.0
tt10203238,Schwarzer Herbst,0,2019,\N,\N,"Fantasy,Horror,Mystery",8.0,22.0
tt10204512,The Inheritance,0,2020,\N,\N,"Horror,Mystery,Thriller",6.1,24.0
tt1020530,Eden Lake,0,2008,\N,91,"Horror,Thriller",6.8,77316.0
tt10206162,Ichigo no uta,0,2019,\N,114,"Drama,Horror,Romance",6.0,11.0
tt10206662,Here There Be Tygers,0,2019,\N,\N,"Horror,Short",7.2,5.0
tt10208542,The Texas Chainsaw Massacre 2 (1986),0,2019,\N,21,"Comedy,Horror",8.5,14.0
tt1020874,Circulation,0,2008,\N,88,"Action,Fantasy,Horror",4.1,141.0
tt10213294,Sahir Deep Web,0,2019,\N,96,Horror,4.5,31.0
tt10213636,"Gone, Girl",0,2019,\N,16,"Drama,Fantasy,Horror",7.4,15.0
tt10217418,Through the Looking Glass,0,2019,\N,42,Horror,9.1,7.0
tt10217818,Het Juk,0,2019,\N,15,"Horror,Short",7.5,24.0
tt10218030,Samsa,0,2019,\N,11,"Horror,Short",6.4,5.0
tt10218172,Kulyas: Lanetin Bedeli,0,2019,\N,\N,Horror,6.6,64.0
tt10218176,Tomorrow I Will Be Dirt,0,2019,\N,8,"Animation,Horror,Short",7.1,34.0
tt10220588,Hotel Del Luna,0,2019,2019,80,"Drama,Fantasy,Horror",8.3,3640.0
tt10222394,Anabelle,0,2013,\N,\N,"Horror,Short",5.8,58.0
tt10223876,Paranormal Attraction,0,2020,\N,89,Horror,2.5,279.0
tt10224808,Maledicto,0,2019,\N,111,Horror,7.0,10.0
tt10228096,Dismembered,0,2020,\N,\N,"Horror,Short",7.7,14.0
tt10228666,The Walk Home,0,2019,\N,5,"Horror,Short",9.2,22.0
tt1022883,Pig Hunt,0,2008,\N,99,"Action,Horror,Thriller",4.7,2444.0
tt10229550,The Devils Heist,0,2020,\N,79,Horror,5.8,11.0
tt10229558,The Dark and the Wicked,0,2020,\N,95,Horror,6.1,8277.0
tt10229602,Kuwaresma,0,2019,\N,114,"Horror,Thriller",5.7,140.0
tt10230404,Ghost Stories,0,2020,\N,144,"Horror,Thriller",4.3,4455.0
tt10234450,Don't Click,0,2020,\N,77,Horror,2.7,162.0
tt10234470,Transference,0,2020,\N,79,"Horror,Thriller",4.7,68.0
tt10234922,Limbo,0,2018,\N,14,"Horror,Short",6.3,31.0
tt1023500,Doghouse,0,2009,\N,89,"Comedy,Horror,Sci-Fi",6.0,21175.0
tt10235600,Kaali Khuhi,0,2020,\N,90,"Drama,Horror,Mystery",3.4,971.0
tt10238890,The Rise of Valhalla,0,2019,\N,70,Horror,5.6,5.0
tt10240612,Critters Attack!,0,2019,\N,89,"Comedy,Horror,Sci-Fi",3.7,2074.0
tt10240656,Deep Evil,0,2019,\N,107,Horror,5.8,68.0
tt10240720,Shiraisan,0,2019,\N,98,"Horror,Mystery",4.7,53.0
tt10241238,Reality Z,0,2020,\N,30,"Comedy,Horror",5.4,1930.0
tt10241428,The Many Place,0,2019,\N,\N,"Drama,Fantasy,Horror",7.8,136.0
tt10241452,Tilly Bone,0,2019,\N,\N,"Drama,Fantasy,Horror",5.2,83.0
tt10241648,Itchy,0,2019,\N,\N,"Drama,Fantasy,Horror",5.4,100.0
tt10241656,Help,0,2019,\N,\N,"Drama,Fantasy,Horror",6.5,104.0
tt10241666,No Filter,0,2019,\N,\N,"Drama,Fantasy,Horror",6.7,91.0
tt10241676,Only Child,0,2019,\N,\N,"Drama,Fantasy,Horror",5.9,91.0
tt10241678,The Takedown,0,2019,\N,\N,"Drama,Fantasy,Horror",6.1,83.0
tt10241692,Splinta Claws,0,2019,\N,\N,"Drama,Fantasy,Horror",5.8,81.0
tt10242188,The Pride of Atticus Lee,0,2019,\N,7,"Drama,Horror,Short",9.6,5.0
tt1024232,Prey,0,2009,\N,76,"History,Horror,Thriller",2.2,275.0
tt10244464,Reich of the Dead (Surnute Riik),0,2019,\N,23,"Horror,Short",7.8,8.0
tt10244992,Poseída Viva,0,2019,\N,\N,"Comedy,Horror",7.6,9.0
tt10245366,Leatherface: Texas Chainsaw Massacre III (1990),0,2019,\N,17,"Comedy,Horror",8.4,14.0
tt10245988,Marifé,0,2019,\N,\N,"Comedy,Horror",6.1,10.0
tt10245996,Casa Rural,0,2019,\N,\N,"Comedy,Horror",5.8,9.0
tt10246272,Homenaje,0,2019,\N,\N,"Comedy,Horror",7.4,7.0
tt1024702,8 Butterflies,0,2010,\N,17,"Drama,Horror,Short",4.9,31.0
tt10249454,Transpíritu,0,2019,\N,\N,"Comedy,Horror",5.2,5.0
tt10250608,The Rupture,0,2019,\N,41,"Drama,Fantasy,Horror",8.6,2225.0
tt10250976,Ouroboros,0,2019,\N,28,"Horror,Mystery,Short",4.0,7.0
tt10254568,Dark Night,0,2019,\N,\N,"Horror,Short",8.2,9.0
tt10255140,Night of the Axe,0,2019,\N,22,"Horror,Short",6.7,9.0
tt10255830,Is Your Daughter Home?,0,2019,\N,7,"Horror,Short",5.8,6.0
tt10256672,The Curse of the Crying Boy,0,2019,\N,\N,"Horror,Short",5.2,19.0
tt10260294,Gosti,0,2019,\N,88,"Drama,Horror,Romance",3.8,343.0
tt10260554,Godforsaken,0,2019,\N,95,Horror,3.0,11.0
tt10261328,Jack's Shed,0,2019,\N,12,"Horror,Short",6.2,10.0
tt10261354,The Hunt For La Llorona - The Weeping Woman,0,2019,\N,24,"Adventure,Comedy,Horror",7.6,30.0
tt10262380,Boys from County Hell,0,2020,\N,90,"Comedy,Horror",6.4,140.0
tt10262522,Roh Fasik,0,2019,\N,90,Horror,6.1,27.0
tt10263460,Passenger,0,2019,\N,42,Horror,9.0,6.0
tt10264142,Black Mass,0,2020,\N,11,"Horror,Short",8.3,14.0
tt10265812,Lili,0,2019,\N,9,"Horror,Short",6.5,83.0
tt10266862,Five Nights at Freddy's: Demons of the Past,0,2020,\N,\N,"Horror,Mystery,Thriller",7.2,5.0
tt10269518,The Witches of Essex,0,2018,\N,103,Horror,2.8,8.0
